InvoiceNo,CustomerID,order_date,Country
544457,14667,2011-02-20,United Kingdom
544459,17838,2011-02-20,United Kingdom
544460,16931,2011-02-20,United Kingdom
544461,13744,2011-02-20,United Kingdom
544462,17050,2011-02-20,United Kingdom
544463,12988,2011-02-20,United Kingdom
544464,17323,2011-02-20,United Kingdom
544465,13168,2011-02-20,United Kingdom
544466,14606,2011-02-20,United Kingdom
544467,14502,2011-02-20,United Kingdom
544470,12707,2011-02-21,France
544471,18094,2011-02-21,United Kingdom
544472,15129,2011-02-21,United Kingdom
544473,14229,2011-02-21,United Kingdom
544474,12423,2011-02-21,Belgium
544475,17361,2011-02-21,United Kingdom
544476,14796,2011-02-21,United Kingdom
544477,16029,2011-02-21,United Kingdom
544478,16333,2011-02-21,United Kingdom
544479,14646,2011-02-21,Netherlands
544480,14646,2011-02-21,Netherlands
544481,18155,2011-02-21,United Kingdom
544482,16656,2011-02-21,United Kingdom
544483,12524,2011-02-21,Germany
544484,15321,2011-02-21,United Kingdom
544485,17757,2011-02-21,United Kingdom
544495,12766,2011-02-21,Portugal
544556,13477,2011-02-21,United Kingdom
544565,18055,2011-02-21,United Kingdom
544568,15065,2011-02-21,United Kingdom
544569,16980,2011-02-21,United Kingdom
544571,15146,2011-02-21,United Kingdom
544572,14639,2011-02-21,United Kingdom
544573,12621,2011-02-21,Germany
544574,12365,2011-02-21,Cyprus
544578,12365,2011-02-21,Cyprus
544582,13410,2011-02-21,United Kingdom
544585,12523,2011-02-21,France
544586,17338,2011-02-21,United Kingdom
544591,13044,2011-02-21,United Kingdom
544592,16775,2011-02-21,United Kingdom
544596,16441,2011-02-21,United Kingdom
544597,16014,2011-02-21,United Kingdom
544600,18061,2011-02-22,United Kingdom
544601,16638,2011-02-22,United Kingdom
544602,13767,2011-02-22,United Kingdom
544603,17526,2011-02-22,United Kingdom
544604,13576,2011-02-22,United Kingdom
544605,17512,2011-02-22,United Kingdom
544606,14520,2011-02-22,United Kingdom
544607,13862,2011-02-22,United Kingdom
544610,16912,2011-02-22,United Kingdom
544611,16912,2011-02-22,United Kingdom
544612,18087,2011-02-22,United Kingdom
544633,17315,2011-02-22,United Kingdom
544634,17994,2011-02-22,United Kingdom
544636,18257,2011-02-22,United Kingdom
544637,16546,2011-02-22,United Kingdom
544638,14688,2011-02-22,United Kingdom
544642,17811,2011-02-22,United Kingdom
544643,13038,2011-02-22,United Kingdom
544644,17002,2011-02-22,United Kingdom
544645,16843,2011-02-22,United Kingdom
544646,17075,2011-02-22,United Kingdom
544647,14060,2011-02-22,United Kingdom
544648,15722,2011-02-22,United Kingdom
544650,16349,2011-02-22,United Kingdom
544651,13694,2011-02-22,United Kingdom
544652,13694,2011-02-22,United Kingdom
544654,16913,2011-02-22,United Kingdom
544656,17442,2011-02-22,United Kingdom
544657,14895,2011-02-22,United Kingdom
544658,13113,2011-02-22,United Kingdom
544659,18114,2011-02-22,United Kingdom
544660,15078,2011-02-22,United Kingdom
544661,15303,2011-02-22,United Kingdom
544662,12845,2011-02-22,United Kingdom
544663,18188,2011-02-22,United Kingdom
544664,16045,2011-02-22,United Kingdom
544666,16907,2011-02-22,United Kingdom
544667,17511,2011-02-22,United Kingdom
544668,16573,2011-02-22,United Kingdom
544670,16161,2011-02-22,United Kingdom
544672,14646,2011-02-22,Netherlands
544673,13421,2011-02-22,United Kingdom
544675,16011,2011-02-22,United Kingdom
544676,17841,2011-02-22,United Kingdom
544677,18196,2011-02-22,United Kingdom
544678,13077,2011-02-22,United Kingdom
544680,13077,2011-02-22,United Kingdom
544685,13285,2011-02-22,United Kingdom
544686,12748,2011-02-22,United Kingdom
544687,13184,2011-02-22,United Kingdom
544688,18151,2011-02-23,United Kingdom
544689,12980,2011-02-23,United Kingdom
544690,14156,2011-02-23,EIRE
544691,13804,2011-02-23,United Kingdom
544692,17499,2011-02-23,United Kingdom
544693,15397,2011-02-23,United Kingdom
544694,17706,2011-02-23,United Kingdom
544695,14276,2011-02-23,United Kingdom
544697,13453,2011-02-23,United Kingdom
544698,17949,2011-02-23,United Kingdom
544699,17949,2011-02-23,United Kingdom
544700,18041,2011-02-23,United Kingdom
544701,17428,2011-02-23,United Kingdom
544702,17135,2011-02-23,United Kingdom
544717,18172,2011-02-23,United Kingdom
544724,15605,2011-02-23,United Kingdom
544749,15373,2011-02-23,United Kingdom
544754,16394,2011-02-23,United Kingdom
544769,16422,2011-02-23,United Kingdom
544774,17711,2011-02-23,United Kingdom
544777,15311,2011-02-23,United Kingdom
544778,14978,2011-02-23,United Kingdom
544779,13865,2011-02-23,United Kingdom
544788,13089,2011-02-23,United Kingdom
544789,13993,2011-02-23,United Kingdom
544790,16940,2011-02-23,United Kingdom
544791,14289,2011-02-23,United Kingdom
544792,18172,2011-02-23,United Kingdom
544793,13694,2011-02-23,United Kingdom
544794,13854,2011-02-23,United Kingdom
544795,15858,2011-02-23,United Kingdom
544796,16208,2011-02-23,United Kingdom
544797,13489,2011-02-23,United Kingdom
544798,17063,2011-02-23,United Kingdom
544799,17063,2011-02-23,United Kingdom
544800,15687,2011-02-23,United Kingdom
544801,16145,2011-02-23,United Kingdom
544802,13149,2011-02-23,United Kingdom
544803,14606,2011-02-23,United Kingdom
544804,17504,2011-02-23,United Kingdom
544805,18068,2011-02-23,United Kingdom
544806,15932,2011-02-23,United Kingdom
544807,12823,2011-02-23,United Kingdom
544808,14562,2011-02-23,United Kingdom
544809,16692,2011-02-23,United Kingdom
544810,17675,2011-02-23,United Kingdom
544811,12471,2011-02-23,Germany
544813,15984,2011-02-23,United Kingdom
544815,17171,2011-02-23,United Kingdom
544816,13090,2011-02-23,United Kingdom
544817,12437,2011-02-23,France
544818,12437,2011-02-23,France
544819,12748,2011-02-23,United Kingdom
544821,12971,2011-02-24,United Kingdom
544822,18231,2011-02-24,United Kingdom
544823,14004,2011-02-24,United Kingdom
544824,17139,2011-02-24,United Kingdom
544825,15606,2011-02-24,United Kingdom
544826,14513,2011-02-24,United Kingdom
544833,15974,2011-02-24,United Kingdom
544835,17830,2011-02-24,United Kingdom
544836,17613,2011-02-24,United Kingdom
544837,15910,2011-02-24,United Kingdom
544838,12565,2011-02-24,Saudi Arabia
544839,14841,2011-02-24,United Kingdom
544846,16719,2011-02-24,United Kingdom
544847,16086,2011-02-24,United Kingdom
544885,14243,2011-02-24,United Kingdom
544886,12582,2011-02-24,Finland
544887,17364,2011-02-24,United Kingdom
544888,14231,2011-02-24,United Kingdom
544892,14527,2011-02-24,United Kingdom
544893,17865,2011-02-24,United Kingdom
544894,15805,2011-02-24,United Kingdom
544895,14189,2011-02-24,United Kingdom
544896,17867,2011-02-24,United Kingdom
544898,14880,2011-02-24,United Kingdom
544899,13118,2011-02-24,United Kingdom
544900,15121,2011-02-24,United Kingdom
544903,18065,2011-02-24,United Kingdom
544904,13018,2011-02-24,United Kingdom
544905,17117,2011-02-24,United Kingdom
544906,17017,2011-02-24,United Kingdom
544907,12945,2011-02-24,United Kingdom
544908,18056,2011-02-24,United Kingdom
544909,14298,2011-02-24,United Kingdom
544910,16072,2011-02-24,United Kingdom
544911,16838,2011-02-24,United Kingdom
544912,18198,2011-02-24,United Kingdom
544913,15543,2011-02-24,United Kingdom
544914,16722,2011-02-24,United Kingdom
544915,13777,2011-02-24,United Kingdom
544916,17377,2011-02-24,United Kingdom
544917,13751,2011-02-24,United Kingdom
544918,13081,2011-02-24,United Kingdom
544919,13725,2011-02-24,United Kingdom
544920,13081,2011-02-24,United Kingdom
544921,17090,2011-02-24,United Kingdom
544922,15847,2011-02-24,United Kingdom
544923,12877,2011-02-24,United Kingdom
544924,13851,2011-02-24,United Kingdom
544925,16997,2011-02-24,United Kingdom
544926,13468,2011-02-24,United Kingdom
544929,15189,2011-02-24,United Kingdom
544930,17472,2011-02-24,United Kingdom
544931,13501,2011-02-24,Switzerland
544932,16133,2011-02-25,United Kingdom
544933,12633,2011-02-25,Germany
544934,13345,2011-02-25,United Kingdom
544935,13870,2011-02-25,United Kingdom
544936,15769,2011-02-25,United Kingdom
544937,12839,2011-02-25,United Kingdom
544939,17034,2011-02-25,United Kingdom
544940,16592,2011-02-25,United Kingdom
544941,12841,2011-02-25,United Kingdom
544942,15544,2011-02-25,United Kingdom
544943,15845,2011-02-25,United Kingdom
544944,14541,2011-02-25,United Kingdom
544945,17735,2011-02-25,United Kingdom
544968,13458,2011-02-25,United Kingdom
544969,15712,2011-02-25,United Kingdom
544970,13362,2011-02-25,United Kingdom
544996,12474,2011-02-25,Germany
544998,14470,2011-02-25,United Kingdom
544999,17388,2011-02-25,United Kingdom
545000,15281,2011-02-25,United Kingdom
545001,16841,2011-02-25,United Kingdom
545002,13001,2011-02-25,United Kingdom
545004,13753,2011-02-25,United Kingdom
545011,13666,2011-02-25,United Kingdom
545012,13666,2011-02-25,United Kingdom
545013,13093,2011-02-25,United Kingdom
545014,18223,2011-02-25,United Kingdom
545015,13742,2011-02-25,United Kingdom
545016,16473,2011-02-25,United Kingdom
545017,12361,2011-02-25,Belgium
545018,14481,2011-02-25,United Kingdom
545019,15093,2011-02-25,United Kingdom
545020,13792,2011-02-25,United Kingdom
545021,17663,2011-02-25,United Kingdom
545022,12921,2011-02-25,United Kingdom
545023,12921,2011-02-25,United Kingdom
545026,15939,2011-02-25,United Kingdom
545028,13973,2011-02-25,United Kingdom
545029,14541,2011-02-25,United Kingdom
545030,13798,2011-02-25,United Kingdom
545031,15990,2011-02-25,United Kingdom
545032,14051,2011-02-25,United Kingdom
545034,13493,2011-02-25,Switzerland
545035,15078,2011-02-25,United Kingdom
545036,14573,2011-02-25,United Kingdom
545037,14532,2011-02-27,United Kingdom
545038,13684,2011-02-27,United Kingdom
545039,17243,2011-02-27,United Kingdom
545041,14952,2011-02-27,United Kingdom
545042,13261,2011-02-27,United Kingdom
545043,16407,2011-02-27,United Kingdom
545044,15738,2011-02-27,United Kingdom
545045,15708,2011-02-27,United Kingdom
545046,16598,2011-02-27,United Kingdom
545047,14147,2011-02-27,United Kingdom
545048,14810,2011-02-27,United Kingdom
545049,15046,2011-02-27,United Kingdom
545050,15951,2011-02-27,United Kingdom
545051,12599,2011-02-27,France
545052,13971,2011-02-27,United Kingdom
545053,17516,2011-02-27,United Kingdom
545054,14472,2011-02-27,United Kingdom
545055,17516,2011-02-27,United Kingdom
545056,16745,2011-02-27,United Kingdom
545057,13630,2011-02-27,United Kingdom
545058,13767,2011-02-27,United Kingdom
545059,14157,2011-02-27,United Kingdom
545060,15547,2011-02-27,United Kingdom
545061,15547,2011-02-27,United Kingdom
545062,12748,2011-02-27,United Kingdom
545063,14606,2011-02-27,United Kingdom
545064,13636,2011-02-27,United Kingdom
545065,12431,2011-02-27,Australia
545066,13610,2011-02-27,United Kingdom
545067,17894,2011-02-27,United Kingdom
545069,14745,2011-02-27,United Kingdom
545070,16493,2011-02-27,United Kingdom
545071,15996,2011-02-27,United Kingdom
545072,12781,2011-02-28,Czech Republic
545073,14036,2011-02-28,United Kingdom
545074,17655,2011-02-28,United Kingdom
545075,14211,2011-02-28,United Kingdom
545076,15235,2011-02-28,United Kingdom
545077,14616,2011-02-28,United Kingdom
545079,18283,2011-02-28,United Kingdom
545080,13004,2011-02-28,United Kingdom
545081,16057,2011-02-28,United Kingdom
545082,16992,2011-02-28,United Kingdom
545083,15724,2011-02-28,United Kingdom
545084,12458,2011-02-28,Switzerland
545085,15039,2011-02-28,United Kingdom
545086,12678,2011-02-28,France
545087,16422,2011-02-28,United Kingdom
545103,15039,2011-02-28,United Kingdom
545105,12598,2011-02-28,France
545140,12464,2011-02-28,Belgium
545148,13675,2011-02-28,United Kingdom
545149,15062,2011-02-28,United Kingdom
545150,14227,2011-02-28,United Kingdom
545151,16668,2011-02-28,United Kingdom
545152,15227,2011-02-28,United Kingdom
545153,16667,2011-02-28,United Kingdom
545154,12921,2011-02-28,United Kingdom
545155,14527,2011-02-28,United Kingdom
545156,13509,2011-02-28,United Kingdom
545157,14239,2011-02-28,United Kingdom
545158,15874,2011-02-28,United Kingdom
545159,12748,2011-02-28,United Kingdom
545161,16187,2011-02-28,United Kingdom
545162,16187,2011-02-28,United Kingdom
545163,16607,2011-02-28,United Kingdom
545164,16458,2011-02-28,United Kingdom
545165,16339,2011-02-28,United Kingdom
545166,17027,2011-02-28,United Kingdom
545170,14078,2011-02-28,United Kingdom
545180,12728,2011-02-28,France
545181,12509,2011-02-28,France
545182,14046,2011-02-28,United Kingdom
545183,15570,2011-02-28,United Kingdom
545184,13292,2011-02-28,United Kingdom
545185,16027,2011-02-28,United Kingdom
545186,17841,2011-02-28,United Kingdom
545187,16427,2011-02-28,United Kingdom
545188,14056,2011-02-28,United Kingdom
545190,15656,2011-02-28,United Kingdom
545191,12811,2011-02-28,Portugal
545213,16518,2011-02-28,United Kingdom
545214,17165,2011-02-28,United Kingdom
545218,17462,2011-02-28,United Kingdom
545220,14620,2011-03-01,United Kingdom
545221,14740,2011-03-01,United Kingdom
545222,13880,2011-03-01,United Kingdom
545223,16462,2011-03-01,United Kingdom
545224,17068,2011-03-01,United Kingdom
545225,12971,2011-03-01,United Kingdom
545226,12428,2011-03-01,Finland
545227,12428,2011-03-01,Finland
545228,16078,2011-03-01,United Kingdom
545229,16915,2011-03-01,United Kingdom
545231,15194,2011-03-01,United Kingdom
545232,15676,2011-03-01,United Kingdom
545233,18044,2011-03-01,United Kingdom
545234,18075,2011-03-01,United Kingdom
545235,12683,2011-03-01,France
545237,15709,2011-03-01,United Kingdom
545238,15241,2011-03-01,United Kingdom
545276,12933,2011-03-01,United Kingdom
545279,17811,2011-03-01,United Kingdom
545287,15971,2011-03-01,United Kingdom
545288,15311,2011-03-01,United Kingdom
545289,14732,2011-03-01,United Kingdom
545290,14688,2011-03-01,United Kingdom
545294,17965,2011-03-01,United Kingdom
545295,12709,2011-03-01,Germany
545300,15092,2011-03-01,United Kingdom
545301,12679,2011-03-01,France
545302,14506,2011-03-01,United Kingdom
545303,15319,2011-03-01,United Kingdom
545304,16212,2011-03-01,United Kingdom
545305,15257,2011-03-01,United Kingdom
545306,17027,2011-03-01,United Kingdom
545308,14656,2011-03-01,United Kingdom
545309,13884,2011-03-01,United Kingdom
545310,15456,2011-03-01,United Kingdom
545311,15660,2011-03-01,United Kingdom
545312,15456,2011-03-01,United Kingdom
545313,15953,2011-03-01,United Kingdom
545314,12866,2011-03-01,Belgium
545318,14676,2011-03-01,United Kingdom
545319,16839,2011-03-01,United Kingdom
545320,14156,2011-03-01,EIRE
545321,12747,2011-03-01,United Kingdom
545322,13599,2011-03-01,United Kingdom
545323,12352,2011-03-01,Norway
545324,13110,2011-03-01,United Kingdom
545325,16525,2011-03-01,United Kingdom
545326,14560,2011-03-01,United Kingdom
545327,13166,2011-03-01,United Kingdom
545328,16389,2011-03-01,United Kingdom
545331,17961,2011-03-01,United Kingdom
545332,12352,2011-03-01,Norway
545334,15750,2011-03-01,United Kingdom
545336,12428,2011-03-01,Finland
545337,15984,2011-03-01,United Kingdom
545338,17449,2011-03-01,United Kingdom
545339,14292,2011-03-02,United Kingdom
545340,15416,2011-03-02,United Kingdom
545341,17949,2011-03-02,United Kingdom
545342,13497,2011-03-02,United Kingdom
545343,15733,2011-03-02,United Kingdom
545344,16678,2011-03-02,United Kingdom
545345,14180,2011-03-02,United Kingdom
545346,12834,2011-03-02,United Kingdom
545347,13094,2011-03-02,United Kingdom
545348,12913,2011-03-02,United Kingdom
545349,18118,2011-03-02,United Kingdom
545377,14606,2011-03-02,United Kingdom
545398,13722,2011-03-02,United Kingdom
545399,14934,2011-03-02,Channel Islands
545400,17048,2011-03-02,United Kingdom
545408,15067,2011-03-02,United Kingdom
545410,16670,2011-03-02,United Kingdom
545411,16128,2011-03-02,United Kingdom
545412,15061,2011-03-02,United Kingdom
545413,15061,2011-03-02,United Kingdom
545414,12980,2011-03-02,United Kingdom
545415,15641,2011-03-02,United Kingdom
545416,17770,2011-03-02,United Kingdom
545417,15622,2011-03-02,United Kingdom
545418,14473,2011-03-02,United Kingdom
545419,15104,2011-03-02,United Kingdom
545423,15643,2011-03-02,United Kingdom
545425,16792,2011-03-02,United Kingdom
545426,15189,2011-03-02,United Kingdom
545427,16792,2011-03-02,United Kingdom
545428,14239,2011-03-02,United Kingdom
545429,15031,2011-03-02,United Kingdom
545430,15636,2011-03-02,United Kingdom
545431,12873,2011-03-02,United Kingdom
545433,17923,2011-03-02,United Kingdom
545435,16217,2011-03-02,United Kingdom
545441,14657,2011-03-02,United Kingdom
545445,17738,2011-03-02,United Kingdom
545447,17426,2011-03-02,United Kingdom
545448,12753,2011-03-02,Japan
545459,17576,2011-03-02,United Kingdom
545460,13230,2011-03-02,United Kingdom
545461,14388,2011-03-03,United Kingdom
545462,17567,2011-03-03,United Kingdom
545463,13784,2011-03-03,United Kingdom
545465,16957,2011-03-03,United Kingdom
545466,18102,2011-03-03,United Kingdom
545467,15304,2011-03-03,United Kingdom
545468,16571,2011-03-03,United Kingdom
545469,17646,2011-03-03,United Kingdom
545470,14483,2011-03-03,United Kingdom
545471,15087,2011-03-03,United Kingdom
